REL,,CLASS,dataset_id,ontology_id,data,DATASET,,CLASS,dataset_id,ontology_id,datb,DATASET
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/Plot108674739,6226,10,351,DBpedia
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/ontology/ReligiousBuilding,7538,1,351,DBpedia
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/ontology/ClericalAdministrativeRegion,6035,10,351,DBpedia
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/Plot108674739,6226,1,351,DBpedia
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/Way104564698,3818,1,351,DBpedia
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/Road104096066,3822,10,351,DBpedia
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/Way104564698,3818,10,351,DBpedia
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/Thoroughfare104426618,3824,1,351,DBpedia
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://www.wikidata.org/entity/Q1370598,7537,1,351,DBpedia
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/Thoroughfare104426618,3824,10,351,DBpedia
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/Cathedral102984061,6051,1,351,DBpedia
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/Street104334599,3823,1,351,DBpedia
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/PublicSquare108619620,5745,1,351,DBpedia
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/Garden103417345,6225,10,351,DBpedia
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/Jurisdiction108590369,6038,1,351,DBpedia
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/Memorial103743902,5523,1,351,DBpedia
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/ontology/Artwork,3369,1,351,DBpedia
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/Memorial103743902,5523,10,351,DBpedia
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://www.wikidata.org/entity/Q4989906,2220,1,134,DBpedia in French
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/ontology/Building,2196,10,134,DBpedia in French
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/ontology/ArchitecturalStructure,2195,1,134,DBpedia in French
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/ontology/Building,2196,1,134,DBpedia in French
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/ontology/ArchitecturalStructure,2195,10,134,DBpedia in French
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://www.wikidata.org/entity/Q4989906,2220,10,134,DBpedia in French
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/ontology/Monument,2219,1,134,DBpedia in French
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://www.wikidata.org/entity/Q23413,2222,10,134,DBpedia in French
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/ontology/Monument,2219,10,134,DBpedia in French
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://www.w3.org/2004/02/skos/core#Concept,2209,1,134,DBpedia in French
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://www.w3.org/2004/02/skos/core#Concept,2209,10,134,DBpedia in French
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://www.wikidata.org/entity/Q41176,2201,10,134,DBpedia in French
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://www.wikidata.org/entity/Q1370598,2199,1,134,DBpedia in French
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://www.wikidata.org/entity/Q23413,2222,1,134,DBpedia in French
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://www.wikidata.org/entity/Q41176,2201,1,134,DBpedia in French
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/ontology/Castle,2221,10,134,DBpedia in French
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://www.wikidata.org/entity/Q1370598,2199,10,134,DBpedia in French
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/ontology/ReligiousBuilding,2197,1,134,DBpedia in French
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/ontology/ReligiousBuilding,2197,10,134,DBpedia in French
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/ontology/Castle,2221,1,134,DBpedia in French
1,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/ontology/City,2906,10,200,DBpedia in Greek
1,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/ontology/City,2906,1,200,DBpedia in Greek
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/ontology/University,4413,1,442,DBpedia Wikidata
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://www.wikidata.org/entity/Q161837,4557,10,442,DBpedia Wikidata
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/ontology/PublicService,4558,1,442,DBpedia Wikidata
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/ontology/PublicService,4558,10,442,DBpedia Wikidata
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://www.wikidata.org/entity/Q161837,4557,1,442,DBpedia Wikidata
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://www.wikidata.org/entity/Q3918,4415,10,442,DBpedia Wikidata
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://www.wikidata.org/entity/Q3918,4415,1,442,DBpedia Wikidata
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://schema.org/CollegeOrUniversity,4414,1,442,DBpedia Wikidata
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://schema.org/CollegeOrUniversity,4414,10,442,DBpedia Wikidata
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/ontology/University,4413,10,442,DBpedia Wikidata
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://www.wikidata.org/entity/Q174782,4401,10,442,DBpedia Wikidata
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://www.wikidata.org/entity/Q174782,4401,1,442,DBpedia Wikidata
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/ontology/Square,4400,1,442,DBpedia Wikidata
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/ontology/Square,4400,10,442,DBpedia Wikidata
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://www.wikidata.org/entity/Q1370598,13746,10,393,DBpedia-Live
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/PsychologicalFeature100023100,4039,10,393,DBpedia-Live
2,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/ProvincesOfItaly,17192,10,393,DBpedia-Live
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/PublicSquare108619620,14707,10,393,DBpedia-Live
2,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/ProvincesOfItaly,17192,1,393,DBpedia-Live
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/Region108630039,4061,10,393,DBpedia-Live
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/Theater104417809,12905,10,393,DBpedia-Live
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/Cathedral102984061,13155,10,393,DBpedia-Live
2,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/State108654360,13137,10,393,DBpedia-Live
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://umbel.org/umbel/rc/University,4020,10,393,DBpedia-Live
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/Garden103417345,14114,10,393,DBpedia-Live
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/Plot108674739,14115,10,393,DBpedia-Live
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/Garden103417345,14114,1,393,DBpedia-Live
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/PublicSquare108619620,14707,1,393,DBpedia-Live
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/Country108544813,13815,1,393,DBpedia-Live
1,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/MediterraneanPortCitiesAndTownsInItaly,17304,10,393,DBpedia-Live
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/WineRegionsOfItaly,16261,10,393,DBpedia-Live
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/NUTS2StatisticalRegionsOfTheEuropeanUnion,16260,1,393,DBpedia-Live
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/RegionsOfItaly,16259,1,393,DBpedia-Live
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/Plot108674739,14115,1,393,DBpedia-Live
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/Country108544813,13815,10,393,DBpedia-Live
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/NUTS2StatisticalRegionsOfTheEuropeanUnion,16260,10,393,DBpedia-Live
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/WineRegionsOfItaly,16261,1,393,DBpedia-Live
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/RegionsOfItaly,16259,10,393,DBpedia-Live
1,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/MediterraneanPortCitiesAndTownsInItaly,17304,1,393,DBpedia-Live
2,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/State108654360,13137,1,393,DBpedia-Live
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/Cathedral102984061,13155,1,393,DBpedia-Live
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://umbel.org/umbel/rc/EducationalOrganization,12962,10,393,DBpedia-Live
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/ontology/ClericalAdministrativeRegion,13796,1,393,DBpedia-Live
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/ontology/ClericalAdministrativeRegion,13796,10,393,DBpedia-Live
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/Theater104417809,12905,1,393,DBpedia-Live
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/ontology/Diocese,13797,10,393,DBpedia-Live
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/ontology/Diocese,13797,1,393,DBpedia-Live
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/Mansion103719053,13285,10,393,DBpedia-Live
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/Event100029378,4042,10,393,DBpedia-Live
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/Palace103878066,13288,10,393,DBpedia-Live
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/ontology/ReligiousBuilding,13745,10,393,DBpedia-Live
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://rdfdata.eionet.europa.eu/airbase/schema/Station,2174,1,120,EEA Vocabularies
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://rdfdata.eionet.europa.eu/airbase/schema/Station,3920,1,365,EIONET RDF Data
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://reference.eionet.europa.eu/airbase/schema/Station,3919,1,365,EIONET RDF Data
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://www.w3.org/2003/01/geo/wgs84_pos#Point,3918,1,365,EIONET RDF Data
1,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://www.w3.org/2004/02/skos/core#Concept,4886,1,563,Isidore
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://linkedgeodata.org/ontology/SubwayEntrance,2843,1,196,LinkedGeoData
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://linkedgeodata.org/ontology/Hostel,2557,1,196,LinkedGeoData
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://linkedgeodata.org/ontology/Tobacco,2600,1,196,LinkedGeoData
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://linkedgeodata.org/ontology/IceCream,2583,1,196,LinkedGeoData
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://linkedgeodata.org/ontology/MobilePhone,2719,1,196,LinkedGeoData
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://linkedgeodata.org/ontology/Block,2794,1,196,LinkedGeoData
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://linkedgeodata.org/ontology/FloristShop,2763,1,196,LinkedGeoData
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://linkedgeodata.org/ontology/Shoes,2815,1,196,LinkedGeoData
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://linkedgeodata.org/ontology/Entrance,2817,1,196,LinkedGeoData
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://linkedgeodata.org/ontology/Artwork,2716,1,196,LinkedGeoData
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://linkedgeodata.org/ontology/Craft,2811,1,196,LinkedGeoData
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://linkedgeodata.org/ontology/Surveillance,2655,1,196,LinkedGeoData
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://linkedgeodata.org/ontology/Stationery,2664,1,196,LinkedGeoData
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://linkedgeodata.org/ontology/Museum,2570,1,196,LinkedGeoData
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://linkedgeodata.org/ontology/Newsagent,2576,1,196,LinkedGeoData
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://linkedgeodata.org/ontology/Kiosk,2554,1,196,LinkedGeoData
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://linkedgeodata.org/ontology/Toys,2661,1,196,LinkedGeoData
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://linkedgeodata.org/ontology/Clock,2574,1,196,LinkedGeoData
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://linkedgeodata.org/ontology/Boutique,2610,1,196,LinkedGeoData
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://linkedgeodata.org/ontology/Theatre,2533,1,196,LinkedGeoData
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://linkedgeodata.org/ontology/Taxi,2513,1,196,LinkedGeoData
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://linkedgeodata.org/ontology/CarSharing,2590,1,196,LinkedGeoData
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://linkedgeodata.org/ontology/BicycleRental,2515,1,196,LinkedGeoData
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://linkedgeodata.org/ontology/Computer,2738,1,196,LinkedGeoData
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://linkedgeodata.org/ontology/Cinema,2541,1,196,LinkedGeoData
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://linkedgeodata.org/ontology/Townhall,2556,1,196,LinkedGeoData
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://linkedgeodata.org/ontology/Library,2524,1,196,LinkedGeoData
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://linkedgeodata.org/ontology/OpticianShop,2672,1,196,LinkedGeoData
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://linkedgeodata.org/ontology/Fountain,2528,1,196,LinkedGeoData
